photos,classes,class instances,midx,midy,xmin,ymin,xmax,ymax,confidence
G0024057_17,table,2,207,480.5,166,455,248,506,0.071110331
G0024057_17,table,3,84.5,117,17,56,152,178,0.060291499
G0024057_17,table,4,473.5,412.5,437,354,510,471,0.055093504
G0024057_17,table,5,470.5,221.5,431,156,510,287,0.050759427
G0024057_17,table,6,334.5,86.5,281,16,388,157,0.050048396
G0024057_17,air conditioner,1,139.5,202.5,73,150,206,255,0.203446731
G0024057_17,air conditioner,2,98,29.5,53,4,143,55,0.084501274
G0024057_17,air conditioner,3,104.5,216,51,174,158,258,0.074391603
G0024057_17,air conditioner,4,77.5,42.5,34,3,121,82,0.060444597
G0024057_17,air conditioner,5,145.5,181.5,102,135,189,228,0.053705338
G0024041_10,flower pot,1,410,477.5,399,466,421,489,0.241344035
G0024041_10,flower pot,2,398.5,476,388,465,409,487,0.199435309
G0024041_10,flower pot,3,400,457.5,387,442,413,473,0.138103485
G0024041_10,flower pot,4,387,479,378,468,396,490,0.093556114
G0024041_10,flower pot,5,399.5,468,382,453,417,483,0.075877331
G0024041_10,flower pot,6,425,481.5,412,469,438,494,0.064573638
G0024041_10,flower pot,7,408.5,443.5,394,429,423,458,0.055295467
G0024041_10,flower pot,8,372,482.5,363,471,381,494,0.055294164
G0024041_10,flower pot,9,437.5,482,426,469,449,495,0.055146992
G0024041_10,flower pot,10,491.5,45,472,11,511,79,0.054548047
G0024041_10,basketball,1,362.5,62,291,9,434,115,0.067472443
G0024041_10,trash bin,1,475.5,480,455,466,496,494,0.073472425
G0024041_10,porch,1,389.5,175,267,33,512,317,0.06631425
G0024041_10,porch,2,387.5,57.5,287,0,488,115,0.056298912
G0024041_10,porch,3,286.5,235,81,59,492,411,0.055716839
G0024041_10,container,1,36.5,187.5,28,178,45,197,0.170216188
G0024041_10,container,2,24,173,14,161,34,185,0.141015947
G0024041_10,container,3,27.5,186,18,174,37,198,0.13808012
G0024041_10,container,4,34,104.5,24,95,44,114,0.133630201
G0024041_10,container,5,34,112.5,24,101,44,124,0.128594056
G0024041_10,container,6,398,461.5,386,445,410,478,0.127537683
G0024041_10,container,7,25.5,115,14,99,37,131,0.116479836
G0024041_10,container,8,23,128,11,110,35,146,0.114156798
G0024041_10,container,9,475.5,483,460,468,491,498,0.111510888
G0024041_10,container,10,398.5,476,388,465,409,487,0.106763616
G0024041_10,container,11,305.5,317,297,308,314,326,0.102885507
G0024041_10,container,12,20.5,155,10,142,31,168,0.097075626
G0024041_10,container,13,450.5,477,441,464,460,490,0.095267572
G0024041_10,container,14,410,477.5,399,466,421,489,0.094717063
G0024041_10,container,15,44.5,193,36,183,53,203,0.089905635
G0024041_10,container,16,498.5,70.5,485,55,512,86,0.089006588
G0024041_10,container,17,35.5,174.5,27,164,44,185,0.088920265
G0024041_10,container,18,314,317,307,309,321,325,0.087080412
G0024041_10,container,19,45.5,204.5,38,196,53,213,0.079576887
G0024041_10,container,20,398.5,444.5,387,431,410,458,0.076496154
G0024041_10,container,21,21.5,15,12,2,31,28,0.073871918
G0024041_10,container,22,485.5,67,462,27,509,107,0.070212014
G0024041_10,container,23,305,307,297,298,313,316,0.069847733
G0024041_10,container,24,387,479,378,468,396,490,0.06568934
G0024041_10,container,25,313.5,308,307,301,320,315,0.065341569
G0024041_10,container,26,436.5,492,426,482,447,502,0.064287327
G0024041_10,container,27,341,414,326,402,356,426,0.0623932
G0024041_10,container,28,494,36,478,12,510,60,0.061952937
G0024041_10,container,29,51,264.5,24,246,78,283,0.060401447
G0024041_10,container,30,145.5,22.5,132,8,159,37,0.059250146
G0024041_10,container,31,424.5,493,414,484,435,502,0.059106074
G0024041_10,container,32,130.5,34.5,122,23,139,46,0.058529757
G0024041_10,container,33,143.5,32.5,130,18,157,47,0.058152385
G0024041_10,container,34,499,49,486,27,512,71,0.058024146
G0024041_10,container,35,268.5,103,262,94,275,112,0.057460219
G0024041_10,container,36,437.5,482,426,469,449,495,0.056880862
G0024041_10,container,37,167.5,20.5,146,6,189,35,0.055834189
G0024041_10,container,38,16,169.5,5,154,27,185,0.055500321
G0024041_10,container,39,367.5,42,341,12,394,72,0.055030473
G0024041_10,container,40,133.5,24,124,13,143,35,0.054955021
G0024041_10,container,41,502,18,492,4,512,32,0.054347627
G0024041_10,container,42,24.5,207,15,195,34,219,0.054115377
G0024041_10,container,43,42,186.5,33,179,51,194,0.052848667
G0024041_10,container,44,21,139.5,9,123,33,156,0.050249819
G0024041_10,gutter,1,418.5,87.5,388,69,449,106,0.09767805
G0024041_10,gutter,2,58,260.5,28,244,88,277,0.092721052
G0024041_10,gutter,3,304,381,267,366,341,396,0.06875395
G0024041_10,gutter,4,375.5,467.5,255,437,496,498,0.054604948
G0024041_10,gutter,5,234.5,334,193,285,276,383,0.053419538
G0024041_10,trash bin,1,475.5,480,455,466,496,494,0.073472425
G0024041_10,toy,1,397,461,383,448,411,474,0.069797501
G0024041_10,toy,2,383.5,404,291,379,476,429,0.05523821
G0024041_10,kayak,1,397.5,387.5,313,362,482,413,0.077580802
G0024041_10,drain,1,437,390.5,388,360,486,421,0.081718996
G0024041_10,drain,2,411.5,414,361,382,462,446,0.059178207
G0024041_10,drain,3,413,367.5,357,334,469,401,0.05727914
G0024041_10,car,1,366,61.5,279,8,453,115,0.154100388
G0024041_10,table,1,362.5,64.5,302,31,423,98,0.084549695
G0024041_10,table,2,343,34,303,2,383,66,0.080853336
G0024041_10,no larvae,1,34,112.5,24,101,44,124,0.06018972
G0024041_10,ladder,1,346.5,382,218,336,475,428,0.120078221
G0024041_10,ladder,2,387.5,343.5,299,279,476,408,0.068903215
G0024041_10,ladder,3,368.5,420.5,248,383,489,458,0.058618832
G0024082_3,pot,1,22.5,150.5,4,129,41,172,0.059255052
G0024082_3,flower pot,1,151.5,437.5,129,421,174,454,0.05864821
G0024082_3,flower pot,2,22.5,150.5,4,129,41,172,0.052026886
G0024082_3,basketball,1,440,415,373,368,507,462,0.087398835
G0024082_3,basketball,2,143,356.5,63,277,223,436,0.061756574
G0024082_3,basketball,3,138,402,76,349,200,455,0.055971816
G0024082_3,basketball,4,415,413.5,373,381,457,446,0.052190322
G0024082_3,trash bin,1,478,422,460,400,496,444,0.075564116
G0024082_3,trash bin,2,468.5,441,450,421,487,461,0.06649366
G0024082_3,trash bin,3,439.5,424,423,402,456,446,0.06043027
G0024082_3,trash bin,4,440.5,443,423,423,458,463,0.060066614
G0024082_3,trash bin,5,489.5,410.5,474,389,505,432,0.052883975
G0024082_3,trash bin,6,410,420.5,392,398,428,443,0.052854858
G0024082_3,trash bin,7,478.5,406,460,390,497,422,0.052616786
G0024082_3,porch,1,29.5,299,3,162,56,436,0.077468321
G0024082_3,porch,2,147.5,355.5,63,261,232,450,0.07181526
G0024082_3,container,1,440.5,440,424,422,457,458,0.144410849
G0024082_3,container,2,468.5,441,450,421,487,461,0.13576071
G0024082_3,container,3,399.5,429.5,379,411,420,448,0.13052915
G0024082_3,container,4,496,410,484,397,508,423,0.128931373
G0024082_3,container,5,496,452.5,483,442,509,463,0.10913258
G0024082_3,container,6,423,431,403,408,443,454,0.105697677
G0024082_3,container,7,154,440,138,420,170,460,0.101463899
G0024082_3,container,8,410,412.5,391,390,429,435,0.099611424
G0024082_3,container,9,497,420.5,484,407,510,434,0.09490595
G0024082_3,container,10,479,411.5,461,392,497,431,0.093218595
G0024082_3,container,11,144.5,448,131,434,158,462,0.090281501
G0024082_3,container,12,477.5,433,460,412,495,454,0.090056725
G0024082_3,container,13,488.5,419.5,473,396,504,443,0.087767221
G0024082_3,container,14,498,444,485,432,511,456,0.080177233
G0024082_3,container,15,213.5,391,206,384,221,398,0.075081699
G0024082_3,container,16,496.5,400,486,389,507,411,0.073760949
G0024082_3,container,17,490,402.5,476,384,504,421,0.073375553
G0024082_3,container,18,468.5,423,451,403,486,443,0.070950851
G0024082_3,container,19,497.5,432,485,419,510,445,0.068801314
G0024082_3,container,20,154.5,81.5,148,76,161,87,0.067576207
G0024082_3,container,21,439.5,424,423,402,456,446,0.0658428
G0024082_3,container,22,164,433.5,149,411,179,456,0.060673311
G0024082_3,container,23,384,428.5,366,408,402,449,0.060424913
G0024082_3,container,24,488.5,440.5,473,421,504,460,0.059261248
G0024082_3,container,25,212,376.5,205,369,219,384,0.058546804
G0024082_3,container,26,450.5,413,434,394,467,432,0.056949753
G0024082_3,container,27,385,413.5,365,390,405,437,0.056760158
G0024082_3,container,28,220,388.5,213,381,227,396,0.056644041
G0024082_3,container,29,90,401,79,392,101,410,0.055448879
G0024082_3,container,30,498.5,322.5,493,316,504,329,0.053553045
G0024082_3,container,31,222,376,212,366,232,386,0.053251486
G0024082_3,container,32,209.5,395,203,389,216,401,0.052391566
G0024082_3,container,33,408.5,14,396,5,421,23,0.05007774
G0024082_3,gutter,1,76,357,45,346,107,368,0.114935912
G0024082_3,gutter,2,286,51,124,17,448,85,0.111034341
G0024082_3,trash bin,1,478,422,460,400,496,444,0.075564116
G0024082_3,trash bin,2,468.5,441,450,421,487,461,0.06649366
G0024082_3,trash bin,3,439.5,424,423,402,456,446,0.06043027
G0024082_3,trash bin,4,440.5,443,423,423,458,463,0.060066614
G0024082_3,trash bin,5,489.5,410.5,474,389,505,432,0.052883975
G0024082_3,trash bin,6,410,420.5,392,398,428,443,0.052854858
G0024082_3,trash bin,7,478.5,406,460,390,497,422,0.052616786
G0024082_3,toy,1,262.5,12,192,0,333,24,0.060685661
G0024082_3,kayak,1,269.5,14.5,179,0,360,29,0.067018628
G0024082_3,table,1,133.5,416.5,86,382,181,451,0.164550021
G0024082_3,table,2,128.5,406.5,58,351,199,462,0.08022064
G0024082_3,table,3,420,425,367,388,473,462,0.073756121
G0024082_3,table,4,392.5,429.5,357,400,428,459,0.055023059
G0024082_3,table,5,468.5,443,436,425,501,461,0.052324954
G0024082_3,table,6,110.5,433,69,402,152,464,0.051007085
G0024082_3,ladder,1,266.5,24,123,0,410,48,0.088058636
G0024082_3,ladder,2,20.5,350.5,0,262,41,439,0.054565199
G0024084_13,flower pot,1,399,235.5,387,221,411,250,0.065473393
G0024084_13,basketball,1,148.5,54.5,38,0,259,109,0.061557081
G0024084_13,trash bin,1,179.5,497.5,154,483,205,512,0.060418207
G0024084_13,trash bin,2,161.5,495,130,480,193,510,0.05871268
G0024084_13,trash bin,3,464.5,65.5,445,48,484,83,0.055550821
G0024084_13,porch,1,249,264,68,97,430,431,0.080415726
G0024084_13,porch,2,188,443,70,393,306,493,0.071487673
G0024084_13,porch,3,153.5,363.5,54,215,253,512,0.065933481
G0024084_13,container,1,462.5,63.5,446,45,479,82,0.232094884
G0024084_13,container,2,455,72.5,438,53,472,92,0.11014618
G0024084_13,container,3,493.5,60,483,49,504,71,0.108518936
G0024084_13,container,4,206.5,493.5,193,481,220,506,0.107282251
G0024084_13,container,5,263,489.5,254,481,272,498,0.093316488
G0024084_13,container,6,83.5,212,76,202,91,222,0.087280311
G0024084_13,container,7,197.5,486,184,472,211,500,0.086233191
G0024084_13,container,8,275.5,488.5,266,479,285,498,0.083304919
G0024084_13,container,9,484,253,461,237,507,269,0.080350854
G0024084_13,container,10,463.5,82.5,449,65,478,100,0.080169693
G0024084_13,container,11,493,69.5,482,58,504,81,0.072220407
G0024084_13,container,12,455,54,441,38,469,70,0.070424721
G0024084_13,container,13,63,128.5,49,110,77,147,0.068416223
G0024084_13,container,14,475,55,459,42,491,68,0.067738198
G0024084_13,container,15,86.5,199.5,79,191,94,208,0.064241432
G0024084_13,container,16,82,222.5,73,211,91,234,0.063313805
G0024084_13,container,17,69,140.5,56,128,82,153,0.062942192
G0024084_13,container,18,128.5,493,117,484,140,502,0.061680865
G0024084_13,container,19,485.5,194.5,462,167,509,222,0.059452388
G0024084_13,container,20,494,257.5,482,245,506,270,0.059185226
G0024084_13,container,21,17,46,11,37,23,55,0.058658779
G0024084_13,container,22,470,251,445,231,495,271,0.058467232
G0024084_13,container,23,76,380,57,364,95,396,0.054900482
G0024084_13,container,24,248.5,492.5,238,484,259,501,0.054589108
G0024084_13,container,25,168,496,151,483,185,509,0.054290298
G0024084_13,container,26,499,249,486,232,512,266,0.052562546
G0024084_13,container,27,142,493,130,483,154,503,0.05205369
G0024084_13,container,28,115,492,104,484,126,500,0.051054988
G0024084_13,container,29,206.5,479,193,466,220,492,0.050808631
G0024084_13,container,30,16,59.5,10,50,22,69,0.050509773
G0024084_13,gutter,1,62.5,198,47,176,78,220,0.064480811
G0024084_13,gutter,2,375,181,238,138,512,224,0.05886811
G0024084_13,gutter,3,281.5,468,259,426,304,510,0.055533204
G0024084_13,gutter,4,277,484.5,236,457,318,512,0.055005513
G0024084_13,trash bin,1,179.5,497.5,154,483,205,512,0.060418207
G0024084_13,trash bin,2,161.5,495,130,480,193,510,0.05871268
G0024084_13,trash bin,3,464.5,65.5,445,48,484,83,0.055550821
G0024084_13,clutter,1,181,424.5,63,356,299,493,0.054157481
G0024084_13,car,1,184,42.5,66,0,302,85,0.494737625
G0024084_13,car,2,166.5,90,52,16,281,164,0.063502714
G0024084_13,table,1,254,40.5,201,3,307,78,0.078490227
G0024084_13,table,2,208,53,131,20,285,86,0.078395933
G0024084_13,table,3,251.5,480,210,451,293,509,0.063122272
G0024084_13,table,4,203,30.5,150,0,256,61,0.061788999
G0024084_13,table,5,231.5,457,178,425,285,489,0.052932065
G0013869_3,pot,1,33.5,274,17,256,50,292,0.057433348
G0013869_3,flower pot,1,31.5,272,15,256,48,288,0.404479116
G0013869_3,flower pot,2,41.5,260,21,242,62,278,0.291576713
G0013869_3,flower pot,3,22,269.5,9,256,35,283,0.196248308
G0013869_3,flower pot,4,32.5,285,17,268,48,302,0.188993916
G0013869_3,flower pot,5,13,383,1,365,25,401,0.182540208
G0013869_3,flower pot,6,14,490.5,2,474,26,507,0.130794853
G0013869_3,flower pot,7,21,289,9,271,33,307,0.105876006
G0013869_3,flower pot,8,44.5,273,26,255,63,291,0.105099447
G0013869_3,flower pot,9,13,276.5,3,261,23,292,0.093928151
G0013869_3,flower pot,10,86,481.5,74,468,98,495,0.089405708
G0013869_3,flower pot,11,248,438,227,413,269,463,0.074983522
G0013869_3,flower pot,12,273,492,260,478,286,506,0.069797963
G0013869_3,flower pot,13,139,451,123,428,155,474,0.065963365
G0013869_3,flower pot,14,19.5,392,6,373,33,411,0.064657085
G0013869_3,flower pot,15,11.5,265.5,3,248,20,283,0.061819818
G0013869_3,flower pot,16,18,371.5,5,353,31,390,0.060942616
G0013869_3,flower pot,17,13,342.5,1,329,25,356,0.05933791
G0013869_3,flower pot,18,11.5,291,4,273,19,309,0.054309074
G0013869_3,flower pot,19,32.5,299,19,283,46,315,0.050443307
G0013869_3,flower pot,20,265.5,477.5,245,452,286,503,0.050081279
G0013869_3,basketball,1,237.5,451.5,173,393,302,510,0.087250501
G0013869_3,basketball,2,158,239,67,170,249,308,0.057872012
G0013869_3,trash bin,1,173,233.5,142,193,204,274,0.073247887
G0013869_3,porch,1,134,290.5,19,156,249,425,0.079647914
G0013869_3,porch,2,213.5,463.5,104,415,323,512,0.065918989
G0013869_3,porch,3,181.5,375,45,258,318,492,0.055772506
G0013869_3,container,1,139,451,123,428,155,474,0.171238407
G0013869_3,container,2,265,254.5,255,244,275,265,0.141771823
G0013869_3,container,3,132.5,432,121,420,144,444,0.128754765
G0013869_3,container,4,17.5,275,6,263,29,287,0.113868758
G0013869_3,container,5,129,357,112,340,146,374,0.113447845
G0013869_3,container,6,141.5,432,128,418,155,446,0.110706538
G0013869_3,container,7,245.5,254.5,236,244,255,265,0.105764106
G0013869_3,container,8,233,254,222,242,244,266,0.094902016
G0013869_3,container,9,181.5,236,162,209,201,263,0.089525811
G0013869_3,container,10,19.5,267,8,256,31,278,0.087515444
G0013869_3,container,11,10,317.5,1,305,19,330,0.083329611
G0013869_3,container,12,137.5,350.5,122,334,153,367,0.076313831
G0013869_3,container,13,11.5,330.5,1,317,22,344,0.073798329
G0013869_3,container,14,13,342.5,1,329,25,356,0.073166542
G0013869_3,container,15,11.5,291,4,273,19,309,0.070000209
G0013869_3,container,16,11,276.5,2,258,20,295,0.06968075
G0013869_3,container,17,224,251.5,209,236,239,267,0.068736501
G0013869_3,container,18,21,289,9,271,33,307,0.068414226
G0013869_3,container,19,15.5,318,4,301,27,335,0.068283737
G0013869_3,container,20,332,454.5,316,430,348,479,0.063193068
G0013869_3,container,21,233.5,244,222,233,245,255,0.060931087
G0013869_3,container,22,173,233.5,142,193,204,274,0.059146106
G0013869_3,container,23,125,451,113,435,137,467,0.058710996
G0013869_3,container,24,17,304,5,288,29,320,0.057455197
G0013869_3,container,25,263.5,492,250,478,277,506,0.05705503
G0013869_3,container,26,250.5,493.5,239,481,262,506,0.056438394
G0013869_3,container,27,206.5,237.5,191,218,222,257,0.056418888
G0013869_3,container,28,12.5,493,3,479,22,507,0.055276975
G0013869_3,container,29,44.5,257,10,231,79,283,0.054853242
G0013869_3,container,30,245.5,244,236,235,255,253,0.053871445
G0013869_3,container,31,11,304.5,2,292,20,317,0.050228681
G0013869_3,trash bin,1,173,233.5,142,193,204,274,0.073247887
G0013869_3,toy,1,140,448,124,428,156,468,0.131331638
G0013869_3,toy,2,129.5,356,112,339,147,373,0.115180977
G0013869_3,toy,3,271.5,484.5,254,463,289,506,0.078973897
G0013869_3,toy,4,252,484,231,469,273,499,0.067701727
G0013869_3,toy,5,328,474.5,304,443,352,506,0.061313123
G0013869_3,clutter,1,134,290.5,19,156,249,425,0.062459264
G0013869_3,table,1,254,456.5,206,415,302,498,0.102927059
G0013869_3,table,2,214.5,466.5,168,431,261,502,0.077974163
G0013869_3,table,3,281.5,474.5,244,439,319,510,0.050683778
G0013869_3,table,4,177,480.5,140,451,214,510,0.050513297
G0013846_13,umbrella,1,440.5,326.5,384,271,497,382,0.053105053
G0013846_13,porch,1,87.5,291,4,177,171,405,0.06282787
G0013846_13,container,1,423.5,101.5,408,86,439,117,0.135816142
G0013846_13,container,2,414,107,399,89,429,125,0.100850448
G0013846_13,container,3,427,85.5,417,77,437,94,0.100310907
G0013846_13,container,4,324.5,97,317,91,332,103,0.096550509
G0013846_13,container,5,431.5,92.5,421,83,442,102,0.077602483
G0013846_13,container,6,416,88.5,404,80,428,97,0.074728243
G0013846_13,container,7,403,118.5,390,101,416,136,0.071922973
G0013846_13,container,8,329.5,85.5,323,80,336,91,0.07189627
G0013846_13,container,9,321,84.5,315,79,327,90,0.071838439
G0013846_13,container,10,391,127.5,382,117,400,138,0.065886825
G0013846_13,container,11,436,84,426,75,446,93,0.065154776
G0013846_13,container,12,319,73,312,67,326,79,0.061846208
G0013846_13,container,13,371,75.5,363,68,379,83,0.055526759
G0013846_13,gutter,1,169,430,158,401,180,459,0.134741381
G0013846_13,gutter,2,188,51.5,29,16,347,87,0.077493787
G0013846_13,gutter,3,228,235.5,208,152,248,319,0.061167974
G0013846_13,gutter,4,202.5,237.5,184,154,221,321,0.060199939
G0013846_13,gutter,5,150,237,132,154,168,320,0.050821155
G0013846_13,clutter,1,183.5,327,145,190,222,464,0.095334724
G0013846_13,table,1,428,332.5,385,282,471,383,0.197153598
G0013846_13,ladder,1,203.5,239.5,178,167,229,312,0.081993811
G0013846_13,ladder,2,175,238,151,165,199,311,0.07846804
G0013846_13,ladder,3,226,237.5,196,167,256,308,0.060706828
G0013846_13,ladder,4,148.5,237,123,166,174,308,0.056506999
G0013884_1,basketball,1,442,331,382,268,502,394,0.058945026
G0013884_1,trash bin,1,446,354,410,323,482,385,0.091565229
G0013884_1,trash bin,2,473.5,343,444,313,503,373,0.082454018
G0013884_1,trash bin,3,417.5,244,392,222,443,266,0.077816784
G0013884_1,trash bin,4,446,352,424,331,468,373,0.069740266
G0013884_1,trash bin,5,401,246.5,367,216,435,277,0.052891869
G0013884_1,trash bin,6,485.5,362.5,463,320,508,405,0.051608622
G0013884_1,trash bin,7,472,316.5,442,289,502,344,0.050990269
G0013884_1,porch,1,425,284.5,338,155,512,414,0.051465191
G0013884_1,container,1,447.5,354.5,426,333,469,376,0.218668342
G0013884_1,container,2,131,417,112,398,150,436,0.201420248
G0013884_1,container,3,475,330,462,315,488,345,0.186590612
G0013884_1,container,4,412,242,387,218,437,266,0.174442321
G0013884_1,container,5,482.5,330.5,470,318,495,343,0.140193745
G0013884_1,container,6,339,122.5,332,114,346,131,0.137996092
G0013884_1,container,7,498.5,328.5,488,308,509,349,0.137398139
G0013884_1,container,8,470,313.5,461,304,479,323,0.131878451
G0013884_1,container,9,264.5,54,253,42,276,66,0.123771064
G0013884_1,container,10,461,341,442,323,480,359,0.118280999
G0013884_1,container,11,490.5,314.5,477,295,504,334,0.100142948
G0013884_1,container,12,468.5,321,456,306,481,336,0.09570808
G0013884_1,container,13,488,340.5,475,322,501,359,0.092628188
G0013884_1,container,14,499.5,343.5,489,324,510,363,0.087238006
G0013884_1,container,15,274,55.5,262,42,286,69,0.081592761
G0013884_1,container,16,493,328.5,482,315,504,342,0.079693168
G0013884_1,container,17,412,229,396,212,428,246,0.076877646
G0013884_1,container,18,403,257.5,384,238,422,277,0.071937591
G0013884_1,container,19,262,63.5,252,53,272,74,0.070526525
G0013884_1,container,20,171.5,423.5,162,412,181,435,0.065337569
G0013884_1,container,21,497,354.5,485,340,509,369,0.065315261
G0013884_1,container,22,498.5,304,487,282,510,326,0.064144075
G0013884_1,container,23,458,314.5,445,303,471,326,0.064022437
G0013884_1,container,24,442.5,337.5,429,321,456,354,0.063629121
G0013884_1,container,25,267,39,255,27,279,51,0.063485719
G0013884_1,container,26,143,418,125,405,161,431,0.062166411
G0013884_1,container,27,399.5,227.5,386,211,413,244,0.062071599
G0013884_1,container,28,130,403.5,116,389,144,418,0.062006049
G0013884_1,container,29,470.5,360,441,329,500,391,0.061818957
G0013884_1,container,30,246.5,477.5,236,468,257,487,0.061681759
G0013884_1,container,31,449.5,375,438,363,461,387,0.061623674
G0013884_1,container,32,272,46,256,34,288,58,0.061405238
G0013884_1,container,33,476,352.5,458,332,494,373,0.059932899
G0013884_1,container,34,335.5,133,326,123,345,143,0.059382372
G0013884_1,container,35,10,422.5,0,413,20,432,0.058870804
G0013884_1,container,36,458,364,438,344,478,384,0.056779142
G0013884_1,container,37,439,375.5,429,365,449,386,0.055900101
G0013884_1,container,38,481,341.5,454,305,508,378,0.055490568
G0013884_1,container,39,479.5,308,465,290,494,326,0.053659108
G0013884_1,container,40,274,65.5,263,54,285,77,0.051937975
G0013884_1,container,41,338,111,330,102,346,120,0.050716698
G0013884_1,gutter,1,500,315.5,489,288,511,343,0.05591533
G0013884_1,trash bin,1,446,354,410,323,482,385,0.091565229
G0013884_1,trash bin,2,473.5,343,444,313,503,373,0.082454018
G0013884_1,trash bin,3,417.5,244,392,222,443,266,0.077816784
G0013884_1,trash bin,4,446,352,424,331,468,373,0.069740266
G0013884_1,trash bin,5,401,246.5,367,216,435,277,0.052891869
G0013884_1,trash bin,6,485.5,362.5,463,320,508,405,0.051608622
G0013884_1,trash bin,7,472,316.5,442,289,502,344,0.050990269
G0013884_1,toy,1,470.5,360,441,329,500,391,0.05060279
G0013884_1,drain,1,123,421,75,392,171,450,0.118050784
G0013884_1,drain,2,123,401.5,68,373,178,430,0.073029824
G0013884_1,drain,3,147,434.5,96,403,198,466,0.06608548
G0013884_1,drain,4,431.5,360,391,328,472,392,0.051311038
G0013884_1,clutter,1,434,279.5,369,174,499,385,0.056774188
G0013884_1,clutter,2,381.5,143,342,0,421,286,0.056399405
G0013884_1,ladder,1,150.5,400.5,20,360,281,441,0.074847676
DJI_0110_41,flower pot,1,466.5,486,442,470,491,502,0.103951111
DJI_0110_41,flower pot,2,453,479.5,436,464,470,495,0.085883044
DJI_0110_41,flower pot,3,276,482.5,264,470,288,495,0.068624988
DJI_0110_41,flower pot,4,469.5,469,438,439,501,499,0.05963067
DJI_0110_41,flower pot,5,438.5,449.5,427,434,450,465,0.05102288
DJI_0110_41,basketball,1,81,276,8,226,154,326,0.053474799
DJI_0110_41,porch,1,135,369.5,0,241,270,498,0.095485941
DJI_0110_41,porch,2,240.5,247,63,56,418,438,0.081889011
DJI_0110_41,porch,3,258.5,146.5,157,0,360,293,0.050852787
DJI_0110_41,container,1,440.5,244.5,431,234,450,255,0.311502337
DJI_0110_41,container,2,451.5,434.5,438,421,465,448,0.227845445
DJI_0110_41,container,3,462.5,433.5,448,419,477,448,0.193100706
DJI_0110_41,container,4,441,256,429,244,453,268,0.175535142
DJI_0110_41,container,5,439,437.5,426,424,452,451,0.150256783
DJI_0110_41,container,6,340,196,328,181,352,211,0.149369121
DJI_0110_41,container,7,342.5,175.5,333,165,352,186,0.146524459
DJI_0110_41,container,8,359,194.5,350,186,368,203,0.134049401
DJI_0110_41,container,9,83.5,498.5,69,488,98,509,0.12843214
DJI_0110_41,container,10,341.5,218.5,328,202,355,235,0.117659561
DJI_0110_41,container,11,435.5,287,424,275,447,299,0.116008341
DJI_0110_41,container,12,335.5,204.5,320,187,351,222,0.110471345
DJI_0110_41,container,13,248,299.5,235,279,261,320,0.106374621
DJI_0110_41,container,14,437.5,447.5,425,434,450,461,0.105905831
DJI_0110_41,container,15,355,185,345,176,365,194,0.099359237
DJI_0110_41,container,16,436.5,271,426,258,447,284,0.097653598
DJI_0110_41,container,17,436.5,302.5,424,291,449,314,0.097475104
DJI_0110_41,container,18,450,223,440,212,460,234,0.097457804
DJI_0110_41,container,19,449.5,446.5,435,432,464,461,0.095296368
DJI_0110_41,container,20,341,185.5,330,172,352,199,0.09254349
DJI_0110_41,container,21,442.5,226,434,216,451,236,0.091926605
DJI_0110_41,container,22,430,293,417,280,443,306,0.090304449
DJI_0110_41,container,23,287,441,273,423,301,459,0.088835113
DJI_0110_41,container,24,454.5,417.5,443,405,466,430,0.085751481
DJI_0110_41,container,25,330.5,326.5,313,311,348,342,0.085028276
DJI_0110_41,container,26,276,482.5,264,470,288,495,0.084681571
DJI_0110_41,container,27,344.5,160.5,335,151,354,170,0.084072806
DJI_0110_41,container,28,428,277,419,263,437,291,0.082048126
DJI_0110_41,container,29,473.5,426.5,460,414,487,439,0.074807286
DJI_0110_41,container,30,238.5,289.5,223,266,254,313,0.074797407
DJI_0110_41,container,31,481.5,437,470,426,493,448,0.073355161
DJI_0110_41,container,32,438.5,462,428,448,449,476,0.073096931
DJI_0110_41,container,33,97,497.5,81,487,113,508,0.071420729
DJI_0110_41,container,34,372,193.5,364,186,380,201,0.069883674
DJI_0110_41,container,35,286.5,482.5,277,472,296,493,0.069619812
DJI_0110_41,container,36,353,195,342,183,364,207,0.069511808
DJI_0110_41,container,37,207,84,193,68,221,100,0.064699382
DJI_0110_41,container,38,332.5,247,320,233,345,261,0.064685948
DJI_0110_41,container,39,484,474.5,461,442,507,507,0.064171717
DJI_0110_41,container,40,256,304,244,288,268,320,0.06351921
DJI_0110_41,container,41,480,446.5,468,434,492,459,0.063063033
DJI_0110_41,container,42,385,316,365,302,405,330,0.06275288
DJI_0110_41,container,43,474.5,448.5,443,417,506,480,0.062689774
DJI_0110_41,container,44,300,438,283,421,317,455,0.062103815
DJI_0110_41,container,45,464,446.5,447,431,481,462,0.061867911
DJI_0110_41,container,46,209.5,65,198,52,221,78,0.060816884
DJI_0110_41,container,47,367,185.5,358,177,376,194,0.059519019
DJI_0110_41,container,48,211,56.5,202,47,220,66,0.05852012
DJI_0110_41,container,49,321.5,331,309,318,334,344,0.058193184
DJI_0110_41,container,50,441.5,475.5,423,461,460,490,0.057823978
DJI_0110_41,container,51,446.5,241,436,229,457,253,0.057375677
DJI_0110_41,container,52,282,432,271,414,293,450,0.05735258
DJI_0110_41,container,53,496,423,487,413,505,433,0.056506258
DJI_0110_41,container,54,76,490.5,63,479,89,502,0.056481887
